2.94449	0.13029	-42423.8	-37683.3	-37683.3	0
2.96181	0.128578	-41830.7	-37208.3	-37208.3	0
2.97913	0.126901	-41250.5	-36742.5	-36742.5	0
2.99645	0.125258	-40682.7	-36285.6	-36285.6	0
3.01377	0.123648	-40127	-35837.4	-35837.4	0
3.03109	0.122069	-39583.1	-35397.6	-35397.6	0
3.04841	0.120522	-39050.6	-34966.1	-34966.1	0
3.06573	0.119005	-38529.2	-34542.5	-34542.5	0
3.08305	0.117517	-38018.6	-34126.9	-34126.9	0
3.10037	0.116058	-37518.5	-33718.8	-33718.8	0
3.11769	0.114627	-37028.5	-33318.2	-33318.2	0
3.13501	0.113223	-36548.4	-32924.8	-32924.8	0
3.15233	0.111845	-36078	-32538.5	-32538.5	0
3.16965	0.110493	-35616.9	-32159.1	-32159.1	0
3.18697	0.109167	-35165	-31786.5	-31786.5	0
3.20429	0.107865	-34721.9	-31420.4	-31420.4	0
3.22161	0.106586	-34287.4	-31060.7	-31060.7	0
3.23894	0.105331	-33861.3	-30707.4	-30707.4	0
3.25626	0.104099	-33443.4	-30360.1	-30360.1	0
3.27358	0.102889	-33033.5	-30018.8	-30018.8	0
3.2909	0.1017	-32631.3	-29683.3	-29683.3	0
3.30822	0.100533	-32236.7	-29353.6	-29353.6	0
3.32554	0.099386	-31849.4	-29029.4	-29029.4	0
3.34286	0.0982592	-31469.4	-28710.7	-28710.7	0
3.36018	0.0971519	-31096.3	-28397.3	-28397.3	0
3.3775	0.0960638	-30730.1	-28089	-28089	0
3.39482	0.0949944	-30370.5	-27785.9	-27785.9	0
3.41214	0.0939432	-30017.3	-27487.7	-27487.7	0
3.42946	0.0929099	-29670.6	-27194.4	-27194.4	0
3.44678	0.0918939	-29330	-26905.9	-26905.9	0
3.4641	0.090895	-28995.4	-26622	-26622	0
3.48142	0.0899127	-28666.7	-26342.6	-26342.6	0
3.49874	0.0889466	-28343.7	-26067.7	-26067.7	0
3.51606	0.0879965	-28026.4	-25797.2	-25797.2	0
3.53338	0.0870618	-27714.5	-25530.9	-25530.9	0
3.5507	0.0861424	-27407.9	-25268.8	-25268.8	0
3.56802	0.0852378	-27106.6	-25010.8	-25010.8	0
3.58535	0.0843477	-26810.4	-24756.7	-24756.7	0
3.60267	0.0834719	-26519.2	-24506.6	-24506.6	0
3.61999	0.0826099	-26232.8	-24260.3	-24260.3	0
3.63731	0.0817616	-25951.2	-24017.8	-24017.8	0
3.65463	0.0809266	-25674.2	-23779	-23779	0
3.67195	0.0801046	-25401.8	-23543.7	-23543.7	0
3.68927	0.0792953	-25133.8	-23312	-23312	0
3.70659	0.0784986	-24870.2	-23083.7	-23083.7	0
3.72391	0.077714	-24610.8	-22858.8	-22858.8	0
